Frequency (Hz)	Level (dB)
19887.258911	-138.616287
19888.604736	-114.122787
19889.950562	-113.812820
19891.296387	-107.559006
19892.642212	-107.597275
19893.988037	-129.514542
19895.333862	-111.232513
19896.679688	-117.164536
19898.025513	-115.800369
19899.371338	-112.546265
19900.717163	-107.747627
19902.062988	-110.974838
19903.408813	-106.981674
19904.754639	-108.414909
19906.100464	-107.306885
19907.446289	-114.303589
19908.792114	-111.563492
19910.137939	-108.059967
19911.483765	-109.949821
19912.829590	-106.138702
19914.175415	-109.144165
19915.521240	-128.539993
19916.867065	-118.837959
19918.212891	-114.759590
19919.558716	-113.632874
19920.904541	-114.107338
19922.250366	-118.099861
19923.596191	-118.509972
19924.942017	-118.938744
19926.287842	-122.690353
19927.633667	-122.635628
19928.979492	-121.505882
19930.325317	-144.421570
19931.671143	-117.091217
19933.016968	-111.564987
19934.362793	-112.500359
19935.708618	-112.894775
19937.054443	-109.099739
19938.400269	-114.471718
19939.746094	-113.869995
19941.091919	-122.115311
19942.437744	-110.537514
19943.783569	-106.851669
19945.129395	-112.110771
19946.475220	-109.665474
19947.821045	-105.390907
19949.166870	-112.211967
19950.512695	-113.117714
19951.858521	-105.947388
19953.204346	-102.370010
19954.550171	-101.352257
19955.895996	-102.285805
19957.241821	-107.796722
19958.587646	-113.136101
19959.933472	-105.793045
19961.279297	-108.430962
19962.625122	-117.169609
19963.970947	-111.199333
19965.316772	-115.277969
19966.662598	-118.713776
19968.008423	-118.748741
19969.354248	-119.259773
19970.700073	-117.730400
19972.045898	-126.177750
19973.391724	-132.915253
19974.737549	-131.889282
19976.083374	-131.162079
19977.429199	-136.879089
19978.775024	-129.039032
19980.120850	-122.341080
19981.466675	-115.675949
19982.812500	-112.201561
19984.158325	-114.945381
19985.504150	-126.784714
19986.849976	-111.443367
19988.195801	-114.091141
19989.541626	-124.740814
19990.887451	-118.889458
19992.233276	-114.365768
19993.579102	-112.733803
19994.924927	-116.382195
19996.270752	-118.880600
19997.616577	-115.410431
19998.962402	-114.842377
20000.308228	-111.183487
20001.654053	-107.814827
20002.999878	-115.569145
20004.345703	-112.575409
20005.691528	-117.750000
20007.037354	-128.766922
20008.383179	-124.836441
20009.729004	-114.071487
20011.074829	-110.818939
20012.420654	-111.340469
20013.766479	-113.476280
20015.112305	-112.780411
20016.458130	-111.651672
20017.803955	-117.862381
20019.149780	-129.171585
20020.495605	-121.657516
20021.841431	-120.138458
20023.187256	-127.805771
20024.533081	-119.721161
20025.878906	-120.085587
20027.224731	-122.806725
20028.570557	-124.746010
20029.916382	-120.196213
20031.262207	-119.550781
20032.608032	-123.497253
20033.953857	-132.170517
20035.299683	-117.635422
20036.645508	-114.789864
20037.991333	-116.525673
20039.337158	-114.086685
20040.682983	-110.486176
20042.028809	-109.717293
20043.374634	-113.932182
20044.720459	-116.775322
20046.066284	-118.283302
20047.412109	-117.185226
20048.757935	-116.393944
20050.103760	-123.228035
20051.449585	-112.891800
20052.795410	-111.589020
20054.141235	-129.222488
20055.487061	-120.989037
20056.832886	-111.068832
20058.178711	-110.857269
20059.524536	-111.700691
20060.870361	-116.499176
20062.216187	-114.133057
20063.562012	-107.737129
20064.907837	-106.439568
20066.253662	-111.070740
20067.599487	-120.007256
20068.945312	-116.434975
20070.291138	-115.483971
20071.636963	-117.349228
20072.982788	-120.014664
20074.328613	-120.682350
20075.674438	-118.070450
20077.020264	-117.985397
20078.366089	-120.394310
20079.711914	-119.622429
20081.057739	-115.918610
20082.403564	-113.817192
20083.749390	-116.708366
20085.095215	-136.314590
20086.441040	-117.589279
20087.786865	-112.691666
20089.132690	-111.267624
20090.478516	-113.033318
20091.824341	-111.803032
20093.170166	-108.998222
20094.515991	-110.846138
20095.861816	-118.217453
20097.207642	-116.723106
20098.553467	-114.773003
20099.899292	-109.601685
20101.245117	-106.388618
20102.590942	-103.667763
20103.936768	-105.235916
20105.282593	-109.814651
20106.628418	-112.236359
20107.974243	-113.664604
20109.320068	-113.375923
20110.665894	-112.708435
20112.011719	-119.484299
20113.357544	-118.104027
20114.703369	-117.459854
20116.049194	-122.160500
20117.395020	-118.931541
20118.740845	-112.254654
20120.086670	-115.085449
20121.432495	-123.625229
20122.778320	-120.540604
20124.124146	-116.349030
20125.469971	-118.606064
20126.815796	-120.692146
20128.161621	-121.388062
20129.507446	-123.836136
20130.853271	-126.942184
20132.199097	-136.155533
20133.544922	-121.019028
20134.890747	-119.483971
20136.236572	-123.495598
20137.582397	-119.001335
20138.928223	-120.965645
20140.274048	-112.476891
20141.619873	-106.949219
20142.965698	-112.084938
20144.311523	-109.804665
20145.657349	-110.204079
20147.003174	-119.405273
20148.348999	-129.211777
20149.694824	-123.093597
20151.040649	-118.437943
20152.386475	-113.021942
20153.732300	-114.470093
20155.078125	-115.509399
20156.423950	-115.468979
20157.769775	-112.211464
20159.115601	-108.434570
20160.461426	-114.411926
20161.807251	-114.270485
20163.153076	-110.910492
20164.498901	-110.215111
20165.844727	-112.475975
20167.190552	-115.068527
20168.536377	-114.065033
20169.882202	-131.678894
20171.228027	-128.620422
20172.573853	-132.689011
20173.919678	-129.083740
20175.265503	-123.060570
20176.611328	-118.925751
20177.957153	-116.606796
20179.302979	-116.465881
20180.648804	-116.162857
20181.994629	-117.303612
20183.340454	-122.230392
20184.686279	-114.236732
20186.032104	-114.214722
20187.377930	-121.215271
20188.723755	-124.364868
20190.069580	-113.724518
20191.415405	-112.675888
20192.761230	-115.386292
20194.107056	-115.647003
20195.452881	-110.044159
20196.798706	-104.208023
20198.144531	-108.640160
20199.490356	-106.722733
20200.836182	-103.685806
20202.182007	-106.576363
20203.527832	-98.825638
20204.873657	-106.050224
20206.219482	-110.476334
20207.565308	-107.143242
20208.911133	-107.874718
20210.256958	-112.437881
20211.602783	-110.474442
20212.948608	-110.030319
20214.294434	-108.316696
20215.640259	-107.130386
20216.986084	-107.397079
20218.331909	-114.501854
20219.677734	-119.525124
20221.023560	-122.479919
20222.369385	-114.305695
20223.715210	-115.385971
20225.061035	-123.542610
20226.406860	-127.898598
20227.752686	-120.676941
20229.098511	-120.436913
20230.444336	-129.280182
20231.790161	-118.061768
20233.135986	-117.767265
20234.481812	-119.314415
20235.827637	-115.486519
20237.173462	-113.368645
20238.519287	-111.396683
20239.865112	-105.342049
20241.210938	-111.739388
20242.556763	-111.354187
20243.902588	-109.027321
20245.248413	-111.124199
20246.594238	-115.601387
20247.940063	-115.742531
20249.285889	-109.288521
20250.631714	-112.827553
20251.977539	-111.806511
20253.323364	-104.724182
20254.669189	-109.555359
20256.015015	-105.887123
20257.360840	-110.389259
20258.706665	-133.147049
20260.052490	-109.382004
20261.398315	-111.549393
20262.744141	-117.612343
20264.089966	-119.204773
20265.435791	-113.898079
20266.781616	-109.671638
20268.127441	-112.595482
20269.473267	-114.537727
20270.819092	-118.048363
20272.164917	-122.154434
20273.510742	-120.687859
20274.856567	-118.080864
20276.202393	-120.486763
20277.548218	-128.400543
20278.894043	-121.350060
20280.239868	-115.343910
20281.585693	-113.664810
20282.931519	-126.076157
20284.277344	-118.344772
20285.623169	-110.587219
20286.968994	-111.947983
20288.314819	-125.118362
20289.660645	-109.978142
20291.006470	-113.371231
20292.352295	-116.362259
20293.698120	-123.152000
20295.043945	-108.957077
20296.389771	-114.290573
20297.735596	-128.204712
20299.081421	-113.285881
20300.427246	-108.484207
20301.773071	-111.561996
20303.118896	-125.812576
20304.464722	-113.032585
20305.810547	-111.621880
20307.156372	-120.379684
20308.502197	-110.623810
20309.848022	-107.886177
20311.193848	-109.819038
20312.539673	-111.738350
20313.885498	-120.705505
20315.231323	-115.481674
20316.577148	-114.172562
20317.922974	-117.489014
20319.268799	-127.532463
20320.614624	-127.924370
20321.960449	-122.632568
20323.306274	-125.538078
20324.652100	-118.254456
20325.997925	-117.581970
20327.343750	-120.927040
20328.689575	-122.616547
20330.035400	-115.548157
20331.381226	-117.501320
20332.727051	-124.049843
20334.072876	-111.159424
20335.418701	-109.050117
20336.764526	-122.682220
20338.110352	-111.344971
20339.456177	-109.270927
20340.802002	-112.935341
20342.147827	-135.109467
20343.493652	-110.369324
20344.839478	-107.397476
20346.185303	-116.203659
20347.531128	-107.540779
20348.876953	-103.261131
20350.222778	-104.336739
20351.568604	-116.766739
20352.914429	-110.959641
20354.260254	-105.958687
20355.606079	-112.306229
20356.951904	-111.753532
20358.297729	-107.397133
20359.643555	-111.497078
20360.989380	-115.946053
20362.335205	-118.552071
20363.681030	-120.049263
20365.026855	-116.222382
20366.372681	-126.259964
20367.718506	-123.548859
20369.064331	-130.870682
20370.410156	-124.193100
20371.755981	-124.091072
20373.101807	-132.172470
20374.447632	-129.613922
20375.793457	-130.030945
20377.139282	-127.442764
20378.485107	-125.111412
20379.830933	-121.389771
20381.176758	-113.078201
20382.522583	-112.753563
20383.868408	-118.403336
20385.214233	-117.877396
20386.560059	-126.431763
20387.905884	-115.744011
20389.251709	-116.169830
20390.597534	-132.908813
20391.943359	-117.645470
20393.289185	-110.608192
20394.635010	-106.446579
20395.980835	-107.830475
20397.326660	-111.721329
20398.672485	-105.514938
20400.018311	-108.300423
20401.364136	-120.363472
20402.709961	-116.019318
20404.055786	-113.093132
20405.401611	-116.867523
20406.747437	-119.113426
20408.093262	-117.993828
20409.439087	-119.902855
20410.784912	-118.848946
20412.130737	-113.945129
20413.476562	-110.592049
20414.822388	-113.979279
20416.168213	-115.727478
20417.514038	-111.921890
20418.859863	-112.276848
20420.205688	-116.927444
20421.551514	-121.531631
20422.897339	-121.547371
20424.243164	-120.568497
20425.588989	-124.895424
20426.934814	-125.256828
20428.280640	-121.330231
20429.626465	-122.773239
20430.972290	-129.531097
20432.318115	-120.860725
20433.663940	-122.780243
20435.009766	-127.327271
20436.355591	-112.964005
20437.701416	-118.164421
20439.047241	-117.414787
20440.393066	-119.725166
20441.738892	-111.979691
20443.084717	-116.283913
20444.430542	-134.430573
20445.776367	-114.579926
20447.122192	-114.533379
20448.468018	-127.160812
20449.813843	-111.550941
20451.159668	-115.307350
20452.505493	-115.771179
20453.851318	-105.194733
20455.197144	-105.219421
20456.542969	-108.077057
20457.888794	-111.912109
20459.234619	-128.678955
20460.580444	-111.903030
20461.926270	-110.031555
20463.272095	-114.447914
20464.617920	-122.261055
20465.963745	-135.284058
20467.309570	-119.231285
20468.655396	-122.304626
20470.001221	-146.978928
20471.347046	-129.368378
20472.692871	-124.287552
20474.038696	-128.349640
20475.384521	-124.341728
20476.730347	-115.871788
20478.076172	-116.622520
20479.421997	-117.065971
20480.767822	-115.938248
20482.113647	-123.466965
20483.459473	-111.329735
20484.805298	-110.647644
20486.151123	-114.430473
20487.496948	-115.035599
20488.842773	-115.901978
20490.188599	-119.102066
20491.534424	-118.750908
20492.880249	-126.952034
20494.226074	-109.600937
20495.571899	-108.186050
20496.917725	-118.698174
20498.263550	-107.508537
20499.609375	-105.513023
20500.955200	-110.070869
20502.301025	-111.542557
20503.646851	-109.216316
20504.992676	-124.052521
20506.338501	-112.365158
20507.684326	-117.599167
20509.030151	-119.864441
20510.375977	-120.527870
20511.721802	-116.540634
20513.067627	-111.190132
20514.413452	-114.634300
20515.759277	-123.565567
20517.105103	-124.472336
20518.450928	-118.860992
20519.796753	-123.564209
20521.142578	-127.112770
20522.488403	-130.787781
20523.834229	-135.165039
20525.180054	-127.330811
20526.525879	-121.839043
20527.871704	-126.499100
20529.217529	-116.766411
20530.563354	-118.751114
20531.909180	-118.987854
20533.255005	-115.836967
20534.600830	-114.649940
20535.946655	-108.081802
20537.292480	-109.455231
20538.638306	-121.768562
20539.984131	-118.641327
20541.329956	-113.313545
20542.675781	-112.063423
20544.021606	-113.623573
20545.367432	-111.478104
20546.713257	-105.031494
20548.059082	-106.281693
20549.404907	-113.627380
20550.750732	-117.324211
20552.096558	-112.075577
20553.442383	-112.061951
20554.788208	-112.719872
20556.134033	-107.805199
20557.479858	-108.809952
20558.825684	-108.388199
20560.171509	-106.855217
20561.517334	-109.327637
20562.863159	-112.553734
20564.208984	-108.724335
20565.554810	-106.576164
20566.900635	-106.610748
20568.246460	-107.751617
20569.592285	-113.937698
20570.938110	-117.891014
20572.283936	-115.622993
20573.629761	-114.952423
20574.975586	-115.280388
20576.321411	-116.717064
20577.667236	-115.889877
20579.013062	-112.414490
20580.358887	-111.291473
20581.704712	-115.055000
20583.050537	-121.169418
20584.396362	-114.306244
20585.742188	-120.354050
20587.088013	-117.710449
20588.433838	-110.825546
20589.779663	-109.130692
20591.125488	-109.211540
20592.471313	-113.644920
20593.817139	-122.720840
20595.162964	-108.240166
20596.508789	-107.619637
20597.854614	-112.583405
20599.200439	-118.572067
20600.546265	-110.612038
20601.892090	-109.526993
20603.237915	-120.612534
20604.583740	-111.345192
20605.929565	-118.374329
20607.275391	-114.121727
20608.621216	-116.187286
20609.967041	-127.573463
20611.312866	-115.419464
20612.658691	-113.994270
20614.004517	-121.352531
20615.350342	-125.072868
20616.696167	-121.910690
20618.041992	-114.960602
20619.387817	-114.693077
20620.733643	-116.479660
20622.079468	-119.847244
20623.425293	-119.425163
20624.771118	-120.823090
20626.116943	-122.698471
20627.462769	-119.079727
20628.808594	-125.297264
20630.154419	-120.454788
20631.500244	-120.427856
20632.846069	-118.562523
20634.191895	-109.942535
20635.537720	-108.801682
20636.883545	-116.181900
20638.229370	-112.358574
20639.575195	-118.130836
20640.921021	-107.916344
20642.266846	-106.048393
20643.612671	-106.166374
20644.958496	-107.894989
20646.304321	-111.482979
20647.650146	-109.704521
20648.995972	-110.851410
20650.341797	-108.688629
20651.687622	-112.486794
20653.033447	-117.328239
20654.379272	-118.722176
20655.725098	-112.508072
20657.070923	-113.776237
20658.416748	-117.786964
20659.762573	-115.117851
20661.108398	-115.655609
20662.454224	-118.794472
20663.800049	-116.582947
20665.145874	-127.588188
20666.491699	-133.867523
20667.837524	-137.568298
20669.183350	-131.941208
20670.529175	-124.558418
20671.875000	-121.186798
20673.220825	-120.109650
20674.566650	-129.222519
20675.912476	-127.709198
20677.258301	-126.203125
20678.604126	-121.793770
20679.949951	-124.043404
20681.295776	-114.936028
20682.641602	-113.300400
20683.987427	-120.488518
20685.333252	-116.444061
20686.679077	-117.253410
20688.024902	-114.886375
20689.370728	-111.884781
20690.716553	-112.139526
20692.062378	-113.743469
20693.408203	-108.965759
20694.754028	-107.042252
20696.099854	-110.901726
20697.445679	-113.318871
20698.791504	-105.714935
20700.137329	-105.924606
20701.483154	-110.080856
20702.828979	-114.441231
20704.174805	-121.501984
20705.520630	-113.279549
20706.866455	-107.165657
20708.212280	-109.318878
20709.558105	-117.943535
20710.903931	-115.029785
20712.249756	-113.780228
20713.595581	-112.912033
20714.941406	-113.203453
20716.287231	-114.152229
20717.633057	-111.273415
20718.978882	-111.846176
20720.324707	-112.221909
20721.670532	-112.520134
20723.016357	-112.325783
20724.362183	-112.363647
20725.708008	-118.498703
20727.053833	-122.216171
20728.399658	-120.405258
20729.745483	-147.865234
20731.091309	-124.553787
20732.437134	-122.043053
20733.782959	-116.083809
20735.128784	-117.788116
20736.474609	-121.897491
20737.820435	-114.599762
20739.166260	-116.397141
20740.512085	-113.232674
20741.857910	-110.143944
